Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
3178,22848,12/10/2011,Not Specified,4,68.16,0.09,Regular Air,-52.44,15.98,6.5,Nicole Brennan,Yukon,Yukon,Home Office,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.48,12/12/2011
3183,22850,4/30/2011,Medium,4,105.13,0.08,Regular Air,-103.23,27.48,4,Allen Armold,Yukon,Yukon,Home Office,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box,0.75,5/1/2011
3192,22912,10/16/2010,Low,33,10168.23,0.03,Express Air,4141.80,304.99,19.99,Juliana Krohn,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Hi-Tech Manual Binding System,Small Box,0.4,10/20/2010
3193,22913,6/25/2010,Critical,32,176.77,0.06,Express Air,-41.60,4.98,4.72,Giulietta Dortch,Yukon,Yukon,Corporate,Office Supplies,Paper,Xerox 1949,Small Box,0.36,6/26/2010
3194,22913,6/25/2010,Critical,24,6568.024,0.06,Delivery Truck,1715.90,348.21,40.19,Giulietta Dortch,Yukon,Yukon,Corporate,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.62,6/28/2010
3195,22913,6/25/2010,Critical,50,1579.028,0.02,Regular Air,624.98,35.99,5.99,Giulietta Dortch,Yukon,Yukon,Corporate,Technology,Telephones and Communication,Accessory41,Wrap Bag,0.38,6/26/2010
3196,22914,1/13/2012,Critical,30,336.65,0.07,Regular Air,-71.05,11.7,6.96,Adam Hart,Yukon,Yukon,Corporate,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,Medium Box,0.5,1/14/2012
3212,23042,4/26/2009,Medium,20,8048.45,0.04,Regular Air,1947.67,419.19,19.99,Nicole Brennan,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.58,4/27/2009
3226,23168,9/15/2010,Low,46,23949.51,0,Express Air,-1312.84,499.99,24.49,Darren Budd,Yukon,Yukon,Home Office,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,9/22/2010
3242,23235,7/5/2011,High,6,17.43,0.02,Regular Air,2.45,2.88,0.5,Darren Budd,Yukon,Yukon,Home Office,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,0.71,7/7/2011
3243,23238,3/31/2010,Not Specified,25,2976.19,0.05,Delivery Truck,-44.52,115.99,56.14,Bradley Drucker,Yukon,Yukon,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,4/2/2010
3251,23297,7/2/2012,Critical,20,498.68,0.06,Regular Air,79.52,25.98,5.37,Adam Hart,Yukon,Yukon,Corporate,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box,0.5,7/4/2012
3252,23297,7/2/2012,Critical,34,5208.78,0.05,Regular Air,1547.78,155.06,7.07,Adam Hart,Yukon,Yukon,Corporate,Office Supplies,Storage & Organization,"Dual Level, Single-Width Filing Carts",Small Box,0.59,7/4/2012
3253,23301,4/18/2011,High,4,28.46,0.02,Regular Air,-27.13,5.98,3.85,Adam Hart,Yukon,Yukon,Corporate,Technology,Computer Peripherals,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",Small Pack,0.68,4/20/2011
3254,23301,4/18/2011,High,3,23.44,0.05,Regular Air,-10.58,5.98,5.2,Adam Hart,Yukon,Yukon,Corporate,Office Supplies,Paper,Xerox 1992,Small Box,0.36,4/20/2011
3257,23329,12/26/2010,Low,4,31.1185,0.05,Regular Air,-46.90,7.99,5.03,Maris LaWare,Yukon,Yukon,Home Office,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,1/19/2011
3258,23329,12/26/2010,Low,47,4829.4535,0.05,Regular Air,1235.15,125.99,8.99,Maris LaWare,Yukon,Yukon,Home Office,Technology,Telephones and Communication,SC7868i,Small Box,0.55,12/30/2010
3268,23366,11/19/2010,Not Specified,12,136.1,0.06,Regular Air,-3.78,10.52,7.94,Tim Taslimi,Yukon,Yukon,Corporate,Furniture,Office Furnishings,Ultra Door Pull Handle,Small Pack,0.52,11/21/2010
3269,23366,11/19/2010,Not Specified,5,297.85,0.04,Regular Air,-69.89,54.1,19.99,Tim Taslimi,Yukon,Yukon,Corporate,Office Supplies,Storage & Organization,Desktop 3-Pocket Hot File�,Small Box,0.59,11/19/2010
3272,23395,10/27/2012,Medium,31,1296.46,0.01,Regular Air,376.47,39.48,1.99,Janet Martin,Yukon,Yukon,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,10/29/2012
3283,23488,1/6/2009,High,29,101.77,0.03,Regular Air,-73.19,3.28,3.97,Julia Barnett,Yukon,Yukon,Home Office,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,0.56,1/8/2009
3292,23555,12/11/2012,High,29,104.7,0.09,Regular Air,42.16,3.69,0.5,Adam Hart,Yukon,Yukon,Corporate,Office Supplies,Labels,Avery 52,Small Box,0.38,12/12/2012
3293,23555,12/11/2012,High,5,284.4525,0.06,Regular Air,-254.78,65.99,8.99,Adam Hart,Yukon,Yukon,Corporate,Technology,Telephones and Communication,V 3600 Series,Small Box,0.58,12/12/2012
3304,23617,5/5/2011,Not Specified,6,247.34,0.04,Express Air,63.61,37.7,2.99,Christy Brittain,Yukon,Yukon,Consumer,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,0.35,5/7/2011
3313,23652,8/30/2009,Not Specified,27,305.48,0.1,Regular Air,47.14,11.55,2.36,Sara Luxemburg,Yukon,Yukon,Small Business,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,0.55,8/30/2009
3314,23680,11/6/2010,Not Specified,8,2029.496,0.1,Delivery Truck,251.64,320.64,43.57,Ivan Liston,Yukon,Yukon,Consumer,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Jumbo Box,0.63,11/7/2010
3318,23719,7/25/2010,Critical,17,122.74,0.08,Regular Air,-28.13,7.28,5.47,Brian Stugart,Yukon,Yukon,Consumer,Office Supplies,Paper,Southworth Structures Collection�,Small Box,0.35,7/27/2010
3325,23778,7/13/2009,Low,13,105.94,0.06,Regular Air,-566.00,4.48,49,Carlos Meador,Yukon,Yukon,Corporate,Office Supplies,Appliances,Hoover Portapower� Portable Vacuum,Large Box,0.6,7/17/2009
3329,23808,2/7/2009,Low,30,630.14,0.04,Regular Air,108.00,19.98,8.68,Ed Braxton,Yukon,Yukon,Consumer,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37,2/14/2009
3330,23808,2/7/2009,Low,28,2813.8485,0.08,Regular Air,377.15,125.99,7.69,Ed Braxton,Yukon,Yukon,Consumer,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,2/9/2009
3338,23877,7/12/2009,Not Specified,31,1624.5965,0.07,Regular Air,109.84,65.99,8.8,Nicole Brennan,Yukon,Yukon,Home Office,Technology,Telephones and Communication,6120,Small Box,0.58,7/12/2009
3339,23877,7/12/2009,Not Specified,35,381.36,0,Express Air,128.03,10.01,1.99,Nicole Brennan,Yukon,Yukon,Home Office,Technology,Computer Peripherals,TDK 4.7GB DVD-R,Small Pack,0.41,7/14/2009
3353,24003,10/31/2009,Critical,9,11.89,0.06,Regular Air,-6.12,1.26,0.7,Dan Campbell,Yukon,Yukon,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,10/31/2009
3440,24548,3/14/2011,High,32,269.3,0.04,Express Air,22.38,7.96,4.95,Deanra Eno,Yukon,Yukon,Corporate,Furniture,Office Furnishings,Staples Plastic Wall Frames,Small Box,0.41,3/15/2011
3451,24610,1/18/2010,Not Specified,4,883.31,0.01,Delivery Truck,-79.96,200.98,23.76,Dean Katz,Yukon,Yukon,Home Office,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58,1/20/2010
3467,24677,3/5/2012,Low,44,364.4,0.05,Regular Air,51.08,8.5,1.99,Joni Wasserman,Yukon,Yukon,Consumer,Technology,Computer Peripherals,Hewlett-Packard 4.7GB DVD+R Discs,Small Pack,0.49,3/7/2012
3511,25027,12/16/2009,Medium,25,3585.91,0.06,Delivery Truck,-178.54,146.34,43.75,Mick Brown,Yukon,Yukon,Consumer,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65,12/18/2009
3537,25157,5/25/2010,Not Specified,24,545.38,0.02,Regular Air,89.60,22.84,8.18,Tony Molinari,Yukon,Yukon,Corporate,Office Supplies,Paper,Xerox 1991,Small Box,0.39,5/27/2010
3561,25378,12/18/2011,Not Specified,48,3713.0125,0.09,Regular Air,803.60,95.99,7.69,Tim Taslimi,Yukon,Yukon,Corporate,Technology,Telephones and Communication,R289LX,Small Box,0.57,12/20/2011
3567,25445,5/25/2009,Low,48,1444,0.08,Regular Air,617.06,30.56,2.99,Tracy Hopkins,Yukon,Yukon,Small Business,Office Supplies,Binders and Binder Accessories,Surelock� Post Binders,Small Box,0.35,5/27/2009
3574,25476,10/2/2012,Not Specified,21,676.69,0.09,Regular Air,138.10,35.41,1.99,Cyra Reiten,Yukon,Yukon,Consumer,Technology,Computer Peripherals,Imation DVD-RAM discs,Small Pack,0.43,10/4/2012
3575,25476,10/2/2012,Not Specified,4,13698.96,0.05,Regular Air,-9078.94,3499.99,24.49,Cyra Reiten,Yukon,Yukon,Consumer,Technology,Copiers and Fax,Canon imageCLASS 2200 Advanced Copier,Large Box,0.37,10/3/2012
3607,25797,9/1/2012,Not Specified,28,925.43,0,Regular Air,368.86,31.78,1.99,Roland Fjeld,Yukon,Yukon,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42,9/3/2012
3625,25889,6/8/2010,Low,23,321.63,0.04,Regular Air,73.70,14.34,5,Chris McAfee,Yukon,Yukon,Consumer,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,6/10/2010
3637,25986,6/22/2012,Medium,48,278.07,0.08,Regular Air,-71.45,5.78,4.96,Barry Pond,Yukon,Yukon,Consumer,Office Supplies,Paper,Xerox 1899,Small Box,0.36,6/23/2012
3640,26021,9/14/2012,Critical,17,328.627,0,Regular Air,-7.77,20.99,4.81,Nicole Brennan,Yukon,Yukon,Consumer,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,9/16/2012
3647,26055,11/25/2012,Not Specified,46,6733.52,0.04,Regular Air,246.00,152.48,4,Julia Barnett,Yukon,Yukon,Home Office,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.79,11/26/2012
3667,26274,6/12/2012,Not Specified,41,377.83,0.06,Regular Air,122.06,9.11,2.15,Alan Schoenberger,Yukon,Yukon,Corporate,Office Supplies,Paper,"Black Print Carbonless Snap-Off� Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,6/13/2012
3675,26306,10/30/2012,Low,39,7725.66,0.05,Delivery Truck,-737.41,200.98,55.96,Brendan Murry,Yukon,Yukon,Corporate,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,Jumbo Box,0.75,11/3/2012
3700,26437,11/28/2011,Critical,4,52.43,0.03,Express Air,-12.98,9.65,6.22,Sara Luxemburg,Yukon,Yukon,Corporate,Furniture,Office Furnishings,"Eldon Expressions� Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.55,11/29/2011
3701,26437,11/28/2011,Critical,48,254.51,0.08,Regular Air,49.05,5.58,0.7,Sara Luxemburg,Yukon,Yukon,Corporate,Office Supplies,Pens & Art Supplies,Newell 314,Wrap Bag,0.6,11/30/2011
3705,26464,12/11/2011,High,25,268.58,0.03,Regular Air,-26.33,10.89,4.5,Tamara Willingham,Yukon,Yukon,Corporate,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,12/11/2011
3706,26464,12/11/2011,High,26,1280.65,0.06,Regular Air,75.36,50.98,22.24,Tamara Willingham,Yukon,Yukon,Corporate,Furniture,Office Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",Large Box,0.55,12/12/2011
3727,26631,11/1/2010,Critical,37,231.65,0,Regular Air,-241.28,5.98,10.39,Jeremy Pistek,Yukon,Yukon,Corporate,Office Supplies,Paper,Xerox 1895,Small Box,0.4,11/1/2010
3734,26689,9/29/2009,High,2,198.44,0.01,Regular Air,-87.46,99.23,8.99,Tamara Willingham,Yukon,Yukon,Corporate,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Small Pack,0.35,10/2/2009
3751,26786,4/7/2010,Medium,29,296.94,0.08,Regular Air,-25.41,10.98,3.99,Evan Henry,Yukon,Yukon,Corporate,Office Supplies,Appliances,Staples Surge Protector 6 outlet,Small Box,0.58,4/8/2010
3778,26976,5/20/2011,Not Specified,44,729.75,0.02,Regular Air,375.25,15.67,1.39,Thea Hendricks,Yukon,Yukon,Home Office,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,0.38,5/21/2011
3779,26976,5/20/2011,Not Specified,28,1417.21,0.07,Regular Air,63.88,51.65,18.45,Thea Hendricks,Yukon,Yukon,Home Office,Furniture,Office Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Medium Box,0.65,5/22/2011
3780,26976,5/20/2011,Not Specified,11,1154.9375,0.04,Express Air,-176.06,125.99,8.99,Thea Hendricks,Yukon,Yukon,Home Office,Technology,Telephones and Communication,5170i,Small Box,0.57,5/21/2011
3814,27169,9/11/2011,Not Specified,16,109.9,0.01,Regular Air,-28.95,6.54,5.27,Helen Andreada,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones� Four-Pocket Poly Binders,Small Box,0.36,9/12/2011
3837,27363,10/18/2011,Medium,6,646.14,0.07,Regular Air,-265.62,101.41,35,Deborah Brumfield,Yukon,Yukon,Small Business,Office Supplies,Storage & Organization,Tennsco Regal Shelving Units,Large Box,0.82,10/20/2011
3858,27524,2/1/2010,Not Specified,50,343.94,0.02,Regular Air,-157.40,6.48,7.37,Jay Fine,Yukon,Yukon,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.37,2/3/2010
3862,27554,3/10/2011,Critical,45,12685.544,0.02,Delivery Truck,3985.11,348.21,40.19,Benjamin Venier,Yukon,Yukon,Small Business,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.62,3/12/2011
3879,27712,3/4/2010,Low,20,246.63,0.08,Regular Air,31.54,12.28,4.86,Speros Goranitis,Yukon,Yukon,Corporate,Office Supplies,Paper,Xerox 1933,Small Box,0.38,3/11/2010
3880,27715,9/19/2011,High,12,94.52,0.06,Regular Air,-36.23,7.45,6.28,Darrin Sayre,Yukon,Yukon,Consumer,Office Supplies,Binders and Binder Accessories,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Small Box,0.4,9/21/2011
3882,27744,8/3/2010,Critical,22,106.69,0.01,Regular Air,-76.60,4.54,5.83,Pete Kriz,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,"Avery� Durable Plastic 1"" Binders",Small Box,0.36,8/4/2010
3883,27745,9/20/2010,Low,41,6126.93,0.01,Delivery Truck,-1704.89,146.05,80.2,Brad Thomas,Yukon,Yukon,Home Office,Furniture,Tables,BPI Conference Tables,Jumbo Box,0.71,9/24/2010
3917,27936,7/7/2011,High,3,9172.32,0.06,Delivery Truck,-8570.45,3502.14,8.73,Irene Maddox,Yukon,Yukon,Consumer,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Jumbo Box,0.57,7/9/2011
3930,28007,4/8/2010,Not Specified,23,128.97,0.03,Regular Air,-1045.25,3.48,49,Deborah Brumfield,Yukon,Yukon,Small Business,Office Supplies,Appliances,Hoover� Commercial Lightweight Upright Vacuum,Large Box,0.59,4/9/2010
3931,28007,4/8/2010,Not Specified,20,238.77,0.02,Regular Air,-78.81,11.66,7.95,Deborah Brumfield,Yukon,Yukon,Small Business,Office Supplies,Pens & Art Supplies,"Hunt BOSTON� Vista� Battery-Operated Pencil Sharpener, Black",Small Pack,0.58,4/9/2010
3932,28007,4/8/2010,Not Specified,20,257.34,0.04,Regular Air,12.82,12.98,3.14,Deborah Brumfield,Yukon,Yukon,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","Acme� 8"" Straight Scissors",Small Pack,0.6,4/9/2010
3944,28129,1/26/2012,Medium,5,107.41,0.05,Regular Air,0.19,19.98,5.86,Nora Paige,Yukon,Yukon,Small Business,Office Supplies,Paper,Xerox 191,Small Box,0.38,1/27/2012
3954,28224,12/19/2012,Critical,25,163.41,0.07,Regular Air,-91.28,6.23,6.97,Kean Thornton,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hole Reinforcements,Small Box,0.36,12/20/2012
3970,28354,3/27/2009,Low,34,507.66,0.1,Regular Air,106.71,15.98,4,Dave Kipp,Yukon,Yukon,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,4/1/2009
3973,28387,6/29/2012,Not Specified,37,3212.97,0.03,Regular Air,1125.42,83.93,19.99,Maureen Gastineau,Yukon,Yukon,Consumer,Office Supplies,Envelopes,Airmail Envelopes,Small Box,0.38,6/30/2012
3974,28387,6/29/2012,Not Specified,13,292.95,0.06,Regular Air,60.36,22.84,5.47,Maureen Gastineau,Yukon,Yukon,Consumer,Office Supplies,Paper,Xerox 1929,Small Box,0.39,6/30/2012
3991,28485,1/12/2012,High,12,49.18,0.07,Regular Air,0.58,4.28,0.94,Giulietta Dortch,Yukon,Yukon,Consumer,Office Supplies,Pens & Art Supplies,Newell 336,Wrap Bag,0.56,1/12/2012
4014,28643,4/27/2010,Not Specified,16,659.5,0.09,Regular Air,248.98,41.94,2.99,Thomas Thornton,Yukon,Yukon,Consumer,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Small Box,0.35,4/28/2010
4019,28737,10/3/2011,Critical,50,413.37,0.04,Regular Air,-224.41,8.45,7.77,Brad Thomas,Yukon,Yukon,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Elite 5"" Scissors",Small Pack,0.55,10/5/2011
4020,28737,10/3/2011,Critical,17,1721.641,0.04,Regular Air,242.44,115.99,4.23,Brad Thomas,Yukon,Yukon,Home Office,Technology,Telephones and Communication,282,Small Box,0.56,10/5/2011
4038,28807,3/31/2011,High,9,59.35,0.02,Express Air,-42.61,4.98,8.33,Patrick Bzostek,Yukon,Yukon,Consumer,Office Supplies,Paper,Xerox 198,Small Box,0.38,4/1/2011
4039,28832,9/24/2010,Medium,46,1500.84,0.1,Express Air,91.56,35.89,14.72,Dave Kipp,Yukon,Yukon,Corporate,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Small Box,0.4,9/25/2010
4040,28832,9/24/2010,Medium,45,98.64,0.03,Regular Air,-9.36,2.08,1.49,Dave Kipp,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Round Ring Binders,Small Box,0.38,9/26/2010
4064,28933,7/9/2009,Critical,1,11.16,0.01,Regular Air,-7.25,5.58,5.3,Shirley Jackson,Yukon,Yukon,Corporate,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,7/10/2009
4065,28933,7/9/2009,Critical,38,156.2,0.03,Regular Air,43.00,3.98,0.7,Shirley Jackson,Yukon,Yukon,Corporate,Office Supplies,Pens & Art Supplies,4009� Highlighters by Sanford,Wrap Bag,0.52,7/10/2009
4080,29090,1/16/2012,Medium,24,99.1,0.02,Regular Air,28.42,4.13,0.99,Muhammed Lee,Yukon,Yukon,Consumer,Office Supplies,Labels,Avery 491,Small Box,0.39,1/17/2012
4081,29090,1/16/2012,Medium,36,380.34,0.02,Regular Air,-108.20,10.48,6.91,Muhammed Lee,Yukon,Yukon,Consumer,Office Supplies,Storage & Organization,Sterilite Officeware Hinged File Box,Small Box,0.58,1/16/2012
4107,29221,5/29/2012,High,41,325.33,0,Regular Air,-41.75,7.64,5.83,Jay Fine,Yukon,Yukon,Consumer,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,6/1/2012
4116,29284,4/10/2009,Medium,20,6449.056,0.01,Delivery Truck,1116.02,400.98,42.52,David Kendrick,Yukon,Yukon,Home Office,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,0.71,4/12/2009
4159,29505,12/27/2012,Medium,22,45.21,0.02,Express Air,4.61,1.76,0.7,Brad Thomas,Yukon,Yukon,Home Office,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,0.56,12/28/2012
4198,29831,3/29/2012,Critical,29,2175.22,0,Delivery Truck,-520.55,68.81,60,Sara Luxemburg,Yukon,Yukon,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,3/30/2012
4309,30720,9/27/2012,Low,5,32.77,0.07,Regular Air,-17.19,5.74,5.01,Bill Shonely,Yukon,Yukon,Small Business,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,0.39,10/4/2012
4310,30720,9/27/2012,Low,37,1701.53,0.01,Express Air,735.99,43.98,1.99,Bill Shonely,Yukon,Yukon,Small Business,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,10/4/2012
4318,30759,5/8/2009,Not Specified,2,64.79,0.03,Regular Air,-41.32,29.34,7.87,Brad Thomas,Yukon,Yukon,Corporate,Furniture,Office Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",Small Box,0.54,5/10/2009
4327,30848,5/1/2011,Medium,13,4324.29,0.09,Delivery Truck,298.83,348.21,40.19,Speros Goranitis,Yukon,Yukon,Corporate,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.62,5/3/2011
4334,30885,6/21/2010,High,24,234.24,0.09,Regular Air,-151.80,9.71,9.45,Victoria Pisteka,Yukon,Yukon,Corporate,Office Supplies,Storage & Organization,Filing/Storage Totes and Swivel Casters,Small Box,0.6,6/22/2010
4336,30887,7/7/2010,Critical,44,4357.117,0.07,Regular Air,1192.98,115.99,5.92,Brad Thomas,Yukon,Yukon,Home Office,Technology,Telephones and Communication,8890,Small Box,0.58,7/7/2010
4382,31233,9/24/2011,Low,41,1298.29,0.06,Regular Air,542.33,31.78,1.99,Brad Thomas,Yukon,Yukon,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42,9/28/2011
4383,31233,9/24/2011,Low,3,19.34,0.06,Regular Air,-11.36,4.98,5.02,Brad Thomas,Yukon,Yukon,Home Office,Office Supplies,Paper,Xerox 1989,Small Box,0.38,9/26/2011
4384,31233,9/24/2011,Low,35,590.32,0.06,Regular Air,-91.31,16.99,8.99,Brad Thomas,Yukon,Yukon,Home Office,Office Supplies,Pens & Art Supplies,Berol Giant Pencil Sharpener,Small Pack,0.56,9/28/2011
4385,31233,9/24/2011,Low,19,4245.93,0,Regular Air,-626.45,209.37,69,Brad Thomas,Yukon,Yukon,Home Office,Furniture,Tables,Hon 2111 Invitation� Series Corner Table,Large Box,0.79,10/3/2011
4410,31461,6/27/2011,Medium,26,1463.42,0.08,Regular Air,350.82,59.98,3.99,Adam Hart,Yukon,Yukon,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,0.57,6/29/2011
4422,31524,6/26/2011,Low,10,1025.88,0.08,Delivery Truck,-211.33,100.89,42,Ed Jacobs,Yukon,Yukon,Small Business,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Jumbo Drum,0.61,6/28/2011
4433,31590,6/5/2010,Critical,5,43.49,0.06,Regular Air,-21.44,8.33,1.99,Luke Foster,Yukon,Yukon,Corporate,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.52,6/6/2010
4434,31590,6/5/2010,Critical,27,2854.76,0.06,Regular Air,61.13,111.03,8.64,Luke Foster,Yukon,Yukon,Corporate,Office Supplies,Storage & Organization,Fellowes Recycled Storage Drawers,Small Box,0.78,6/7/2010
4438,31619,9/17/2009,Low,11,114.87,0.1,Regular Air,-21.03,10.98,3.99,Pete Kriz,Yukon,Yukon,Corporate,Office Supplies,Appliances,Staples Surge Protector 6 outlet,Small Box,0.58,9/24/2009
4439,31619,9/17/2009,Low,9,383.23,0.01,Regular Air,146.51,39.98,9.2,Pete Kriz,British Columbia,West,Corporate,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,9/19/2009
4450,31715,1/9/2009,Not Specified,11,68.5,0.01,Regular Air,-53.85,5.38,7.57,Mark Haberlin,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,"Acco PRESSTEX� Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Small Box,0.36,1/10/2009
